subplot_id,species_id,first_year,first_census,current_year,current_census,count
S1916_6S,PGL,2014,2,2014,3,2
S1916_6S,PGL,2014,2,2014,4,0
S1916_6S,PGL,2014,3,2014,3,1
S1916_6S,PGL,2014,3,2014,4,1
S1916_6S,PGL,2011,2,2011,2,5
S1916_6S,PGL,2011,2,2011,3,2
S1916_6S,PGL,2011,2,2011,4,0
S1916_6S,PGL,2011,3,2011,3,1
S1916_6S,PGL,2011,3,2011,4,0
S1916_6S,PGL,2007,3,2007,3,1
S1916_6S,PGL,2007,3,2007,4,1
S1916_6S,TOC,2014,3,2014,3,1
S1916_6S,TOC,2014,3,2014,4,1
S1916_6S,TOC,2010,3,2010,3,1
S1916_6S,TOC,2010,3,2010,4,0
S1916_7N,BPA,2007,2,2007,2,2
S1916_7N,BPA,2007,2,2007,3,0
S1916_7N,PTR,2018,2,2018,2,1
S1916_7N,PTR,2018,2,2018,3,1
S1916_7N,PTR,2018,2,2018,4,0
S1916_7N,PTR,2017,3,2017,3,3
S1916_7N,PTR,2017,3,2017,4,2
S1916_7N,PTR,2014,2,2014,2,1
S1916_7N,PTR,2014,2,2014,3,1
S1916_7N,PTR,2014,2,2014,4,0
S1916_7N,PTR,2014,4,2014,4,2
S1916_7N,PTR,2013,2,2013,2,2
S1916_7N,PTR,2013,2,2013,3,2
S1916_7N,PTR,2013,2,2013,4,2
S1916_7N,PTR,2013,4,2013,4,1
S1916_7N,PTR,2012,2,2012,2,1
S1916_7N,PTR,2012,2,2012,3,1
S1916_7N,PTR,2012,2,2012,4,1
S1916_7N,PTR,2007,2,2007,3,2
S1916_7N,PTR,2007,2,2007,4,1
S1916_7N,PTR,2007,3,2007,3,1
S1916_7N,PTR,2007,3,2007,4,0
S1916_7N,ABA,2018,1,2018,2,1
S1916_7N,ABA,2018,1,2018,3,1
S1916_7N,ABA,2018,1,2018,4,1
S1916_7N,ABA,2017,2,2017,2,1
S1916_7N,ABA,2017,2,2017,3,1
S1916_7N,ABA,2017,2,2017,4,1
S1916_7N,ABA,2014,2,2014,2,3
S1916_7N,ABA,2014,2,2014,3,3
S1916_7N,ABA,2014,2,2014,4,3
S1916_7N,ABA,2014,3,2014,3,4
S1916_7N,ABA,2014,3,2014,4,3
S1916_7N,ABA,2012,2,2012,2,1
S1916_7N,ABA,2012,2,2012,3,1
S1916_7N,ABA,2012,2,2012,4,0
S1916_7N,ABA,2007,2,2007,2,3
S1916_7N,PGL,2014,3,2014,3,1
S1916_7N,PGL,2014,3,2014,4,1
S1916_7S,PTR,2015,2,2015,2,1
S1916_7S,PTR,2015,2,2015,3,1
S1916_7S,PTR,2015,2,2015,4,0
S1916_7S,PTR,2014,3,2014,3,2
S1916_7S,PTR,2014,3,2014,4,0
S1916_7S,PTR,2013,3,2013,3,7
S1916_7S,PTR,2013,3,2013,4,4
S1916_7S,PTR,2012,2,2012,2,2
S1916_7S,PTR,2012,2,2012,3,1
S1916_7S,PTR,2012,2,2012,4,0
S1916_7S,PTR,2011,2,2011,2,3
S1916_7S,PTR,2011,2,2011,3,2
S1916_7S,PTR,2011,2,2011,4,0
S1916_7S,PTR,2011,3,2011,3,3
S1916_7S,PTR,2011,3,2011,4,0
S1916_7S,PTR,2011,4,2011,4,1
S1916_7S,PTR,2010,2,2010,2,7
S1916_7S,PTR,2010,2,2010,3,5
S1916_7S,PTR,2010,2,2010,4,2
S1916_7S,PTR,2009,2,2009,2,1
S1916_7S,PTR,2009,2,2009,3,1
S1916_7S,PTR,2009,2,2009,4,0
S1916_7S,ABA,2018,1,2018,2,1
S1916_7S,ABA,2018,1,2018,3,1
S1916_7S,ABA,2018,1,2018,4,1
S1916_7S,ABA,2018,3,2018,3,1
S1916_7S,ABA,2018,3,2018,4,1
S1916_7S,ABA,2017,2,2017,2,4
S1916_7S,ABA,2017,2,2017,3,1
S1916_7S,ABA,2017,2,2017,4,1
S1916_7S,ABA,2014,2,2014,2,12
S1916_7S,ABA,2014,2,2014,3,12
S1916_7S,ABA,2014,2,2014,4,12
S1916_7S,ABA,2014,3,2014,3,4
S1916_7S,ABA,2014,3,2014,4,4
S1916_7S,ABA,2014,4,2014,4,1
S1916_7S,ABA,2012,2,2012,2,1
S1916_7S,ABA,2012,2,2012,3,0
S1916_7S,ABA,2011,2,2011,2,1
S1916_7S,ABA,2011,2,2011,3,1
S1916_7S,ABA,2011,2,2011,4,1
S1916_7S,ABA,2007,2,2007,2,4
S1916_7S,ABA,2007,2,2007,3,4
S1916_7S,ABA,2007,2,2007,4,3
S1916_7S,ABA,2007,3,2007,3,1
S1916_7S,ABA,2007,3,2007,4,0
S1916_7S,TOC,2014,3,2014,3,1
S1916_7S,TOC,2014,3,2014,4,0
S1916_7S,TOC,2007,2,2007,2,1
S1916_7S,TOC,2007,2,2007,3,0
S1916_8N,TCA,2011,3,2011,3,1
S1916_8N,TCA,2011,3,2011,4,1
S1916_8N,BPA,2013,2,2013,2,1
S1916_8N,BPA,2013,2,2013,3,1
S1916_8N,BPA,2013,2,2013,4,1
S1916_8N,BPA,2011,3,2011,3,6
S1916_8N,BPA,2011,3,2011,4,4
S1916_8N,PTR,2015,2,2015,2,2
S1916_8N,PTR,2015,2,2015,3,1
S1916_8N,PTR,2015,2,2015,4,1
S1916_8N,PTR,2013,3,2013,3,1
S1916_8N,PTR,2013,3,2013,4,1
S1916_8N,PTR,2011,2,2011,2,2
S1916_8N,PTR,2011,2,2011,3,2
S1916_8N,PTR,2011,2,2011,4,0
S1916_8N,PTR,2010,2,2010,2,1
S1916_8N,PTR,2010,2,2010,3,1
S1916_8N,PTR,2010,2,2010,4,1
S1916_8N,ABA,2017,2,2017,2,2
S1916_8N,ABA,2017,2,2017,3,0
S1916_8N,ABA,2017,3,2017,3,1
S1916_8N,ABA,2017,3,2017,4,0
S1916_8N,ABA,2016,3,2016,3,1
S1916_8N,ABA,2016,3,2016,4,1
S1916_8N,ABA,2015,2,2015,2,1
S1916_8N,ABA,2015,2,2015,3,1
S1916_8N,ABA,2015,2,2015,4,0
S1916_8N,ABA,2014,2,2014,2,22
S1916_8N,ABA,2014,2,2014,3,20
S1916_8N,ABA,2014,2,2014,4,15
S1916_8N,ABA,2014,3,2014,3,1
S1916_8N,ABA,2014,3,2014,4,0
S1916_8N,ABA,2010,3,2010,3,1
S1916_8N,ABA,2010,3,2010,4,1
S1916_8N,ABA,2007,2,2007,2,15
S1916_8N,ABA,2007,2,2007,3,14
S1916_8N,ABA,2007,2,2007,4,1
S1916_8N,ABA,2007,3,2007,3,1
S1916_8N,ABA,2007,3,2007,4,1
S1916_8N,PGL,2011,2,2011,2,1
S1916_8N,PGL,2011,2,2011,3,1
S1916_8N,PGL,2011,2,2011,4,1
S1916_8N,PGL,2010,2,2010,2,1
S1916_8N,PGL,2010,2,2010,3,0
S1916_8N,PGL,2010,2,2010,4,0
S1916_8N,PGL,2007,2,2007,2,3
S1916_8N,PGL,2007,2,2007,3,0
S1916_8N,TOC,2014,3,2014,3,1
S1916_8N,TOC,2014,3,2014,4,1
S1916_8N,TOC,2011,3,2011,3,2
S1916_8N,TOC,2011,3,2011,4,1
S1916_8S,PTR,2013,3,2013,3,1
S1916_8S,PTR,2013,3,2013,4,1
S1916_8S,PTR,2011,2,2011,2,4
S1916_8S,PTR,2011,2,2011,3,3
S1916_8S,PTR,2011,2,2011,4,0
S1916_8S,ABA,2014,2,2014,2,8
S1916_8S,ABA,2014,2,2014,3,5
S1916_8S,ABA,2014,2,2014,4,4
S1916_8S,ABA,2014,4,2014,4,2
S1916_8S,ABA,2007,2,2007,2,3
S1916_8S,ABA,2007,2,2007,3,3
S1916_8S,ABA,2007,2,2007,4,1
S1916_8S,TOC,2011,3,2011,3,1
S1916_8S,TOC,2011,3,2011,4,0
S1944_1N,PTR,2016,2,2016,2,2
S1944_1N,PTR,2016,2,2016,3,1
S1944_1N,PTR,2016,2,2016,4,0
S1944_1N,PTR,2010,1,2010,1,3
S1944_1N,PTR,2010,1,2010,2,2
S1944_1N,PTR,2010,1,2010,3,2
S1944_1N,PTR,2010,1,2010,4,0
S1944_1N,PTR,2009,2,2009,2,4
S1944_1N,PTR,2009,2,2009,3,1
S1944_1N,PTR,2009,2,2009,4,0
S1944_1N,PTR,2008,2,2008,2,2
S1944_1N,PTR,2008,2,2008,3,1
S1944_1N,PTR,2008,2,2008,4,0
S1944_1N,PTR,2008,3,2008,3,1
S1944_1N,PTR,2008,3,2008,4,0
S1944_1N,ABA,2018,3,2018,3,1
S1944_1N,ABA,2018,3,2018,4,1
S1944_1N,ABA,2014,2,2014,2,4
S1944_1N,ABA,2014,2,2014,3,1
S1944_1N,ABA,2014,2,2014,4,1
S1944_1N,ABA,2012,2,2012,2,1
S1944_1N,ABA,2012,2,2012,3,0
S1944_1N,PGL,2014,2,2014,2,1
S1944_1N,PGL,2014,2,2014,3,0
S1944_1N,PGL,2011,2,2011,2,1
S1944_1N,PGL,2011,2,2011,3,0
S1944_1N,PGL,2007,2,2007,2,1
S1944_1N,PGL,2007,2,2007,3,0
S1944_1S,PTR,2018,2,2018,2,1
S1944_1S,PTR,2018,2,2018,3,1
S1944_1S,PTR,2018,2,2018,4,1
S1944_1S,PTR,2013,2,2013,2,1
S1944_1S,PTR,2013,2,2013,3,1
S1944_1S,PTR,2013,2,2013,4,0
S1944_1S,PTR,2013,3,2013,3,1
S1944_1S,PTR,2013,3,2013,4,0
S1944_1S,PTR,2010,2,2010,2,1
S1944_1S,PTR,2010,2,2010,3,1
S1944_1S,PTR,2010,2,2010,4,1
S1944_1S,PTR,2009,2,2009,2,1
S1944_1S,PTR,2009,2,2009,3,1
S1944_1S,PTR,2009,2,2009,4,0
S1944_1S,ABA,2014,2,2014,2,8
S1944_1S,ABA,2012,2,2012,2,2
S1944_1S,ABA,2012,2,2012,3,0
S1944_1S,ABA,2007,2,2007,2,1
S1944_1S,ABA,2007,2,2007,3,0
S1944_1S,PGL,2014,2,2014,3,6
S1944_1S,PGL,2014,2,2014,4,5
S1944_1S,PGL,2007,2,2007,2,4
S1944_1S,PGL,2007,2,2007,3,0
S1944_2N,PTR,2016,2,2016,2,2
S1944_2N,PTR,2016,2,2016,3,1
S1944_2N,PTR,2016,2,2016,4,1
S1944_2N,ABA,2014,2,2014,2,2
S1944_2N,ABA,2014,2,2014,3,1
S1944_2N,ABA,2014,2,2014,4,1
S1944_2N,PGL,2007,2,2007,2,1
S1944_2N,PGL,2007,2,2007,3,0
S1944_2S,BPA,2007,2,2007,2,1
S1944_2S,BPA,2007,2,2007,3,0
S1944_2S,PTR,2018,3,2018,3,2
S1944_2S,PTR,2018,3,2018,4,1
S1944_2S,PTR,2015,2,2015,2,1
S1944_2S,PTR,2015,2,2015,3,0
S1944_2S,PTR,2014,2,2014,2,2
S1944_2S,PTR,2014,2,2014,3,0
S1944_2S,ABA,2017,2,2017,2,1
S1944_2S,ABA,2017,2,2017,3,0
S1944_2S,ABA,2014,2,2014,2,13
S1944_2S,ABA,2014,2,2014,3,9
S1944_2S,ABA,2014,2,2014,4,5
S1944_2S,ABA,2014,3,2014,3,2
S1944_2S,ABA,2014,3,2014,4,1
S1944_2S,ABA,2012,2,2012,2,3
S1944_2S,ABA,2012,2,2012,3,1
S1944_2S,ABA,2012,2,2012,4,0
S1944_2S,ABA,2007,2,2007,2,5
S1944_2S,ABA,2007,2,2007,3,3
S1944_2S,ABA,2007,2,2007,4,2
S1944_2S,PGL,2014,2,2014,2,1
S1944_2S,PGL,2014,2,2014,3,0
S1944_2S,PGL,2011,2,2011,2,1
S1944_2S,PGL,2011,2,2011,3,0
S1944_2S,PGL,2007,2,2007,2,6
S1944_2S,PGL,2007,2,2007,3,2
S1944_2S,PGL,2007,2,2007,4,0
S1944_3N,PTR,2018,2,2018,2,3
S1944_3N,PTR,2018,2,2018,3,1
S1944_3N,PTR,2018,2,2018,4,0
S1944_3N,PTR,2017,3,2017,3,1
S1944_3N,PTR,2017,3,2017,4,0
S1944_3N,PTR,2016,2,2016,2,4
S1944_3N,PTR,2016,2,2016,3,2
S1944_3N,PTR,2016,2,2016,4,0
S1944_3N,PTR,2013,2,2013,2,1
S1944_3N,PTR,2013,2,2013,3,0
S1944_3N,PTR,2013,2,2013,4,0
S1944_3N,PTR,2010,3,2010,3,1
S1944_3N,PTR,2010,3,2010,4,1
S1944_3N,PTR,2009,2,2009,2,5
S1944_3N,PTR,2009,2,2009,3,3
S1944_3N,PTR,2009,2,2009,4,0
S1944_3N,PTR,2007,2,2007,2,4
S1944_3N,PTR,2007,2,2007,3,3
S1944_3N,PTR,2007,2,2007,4,2
S1944_3N,ABA,2014,2,2014,2,8
S1944_3N,ABA,2014,2,2014,3,5
S1944_3N,ABA,2014,2,2014,4,3
S1944_3N,ABA,2012,2,2012,2,1
S1944_3N,ABA,2012,2,2012,3,1
S1944_3N,ABA,2012,2,2012,4,1
S1944_3N,ABA,2007,2,2007,2,3
S1944_3N,ABA,2007,2,2007,3,3
S1944_3N,ABA,2007,2,2007,4,2
S1944_3N,PGL,2014,2,2014,2,2
S1944_3N,PGL,2014,2,2014,3,0
S1944_3N,PGL,2007,2,2007,2,1
S1944_3N,PGL,2007,2,2007,3,1
S1944_3N,PGL,2007,2,2007,4,1
S1944_3S,TCA,2012,3,2012,3,1
S1944_3S,TCA,2012,3,2012,4,1
S1944_3S,PTR,2018,2,2018,2,4
S1944_3S,PTR,2018,2,2018,3,4
S1944_3S,PTR,2018,2,2018,4,2
S1944_3S,PTR,2016,2,2016,2,2
S1944_3S,PTR,2016,2,2016,3,2
S1944_3S,PTR,2016,2,2016,4,2
S1944_3S,PTR,2015,2,2015,2,4
S1944_3S,PTR,2015,2,2015,3,1
S1944_3S,PTR,2015,2,2015,4,0
S1944_3S,PTR,2014,2,2014,2,2
S1944_3S,PTR,2014,2,2014,3,0
S1944_3S,PTR,2014,3,2014,3,1
S1944_3S,PTR,2014,3,2014,4,0
S1944_3S,PTR,2013,3,2013,3,3
S1944_3S,PTR,2013,3,2013,4,2
S1944_3S,PTR,2012,1,2012,1,2
S1944_3S,PTR,2012,1,2012,2,1
S1944_3S,PTR,2012,1,2012,3,1
S1944_3S,PTR,2012,1,2012,4,1
S1944_3S,PTR,2012,2,2012,2,4
S1944_3S,PTR,2012,2,2012,3,3
S1944_3S,PTR,2012,2,2012,4,0
S1944_3S,PTR,2011,2,2011,2,4
S1944_3S,PTR,2011,2,2011,3,2
S1944_3S,PTR,2011,2,2011,4,2
S1944_3S,PTR,2010,2,2010,2,1
S1944_3S,PTR,2010,2,2010,3,1
S1944_3S,PTR,2010,2,2010,4,1
S1944_3S,PTR,2009,2,2009,2,6
S1944_3S,PTR,2009,2,2009,3,2
S1944_3S,PTR,2009,2,2009,4,1
S1944_3S,PTR,2008,2,2008,2,5
S1944_3S,PTR,2008,2,2008,3,3
S1944_3S,PTR,2008,2,2008,4,2
S1944_3S,ABA,2014,2,2014,2,1
S1944_3S,ABA,2014,2,2014,3,1
S1944_3S,ABA,2014,2,2014,4,0
S1944_3S,ABA,2012,2,2012,2,1
S1944_3S,ABA,2012,2,2012,3,0
S1944_3S,ABA,2007,2,2007,2,4
S1944_3S,ABA,2007,2,2007,3,2
S1944_3S,ABA,2007,2,2007,4,0
S1944_3S,PGL,2011,2,2011,2,1
S1944_3S,PGL,2011,2,2011,3,0
S1944_3S,PGL,2007,2,2007,2,7
S1944_3S,PGL,2007,2,2007,3,0
S1944_3S,TOC,2007,2,2007,2,1
S1944_3S,TOC,2007,2,2007,3,0
S1944_4N,PTR,2014,2,2014,2,2
S1944_4N,PTR,2014,2,2014,3,2
S1944_4N,PTR,2014,2,2014,4,2
S1944_4N,PTR,2010,2,2010,2,1
S1944_4N,PTR,2010,2,2010,3,1
S1944_4N,PTR,2010,2,2010,4,0
S1944_4N,ABA,2014,2,2014,2,1
S1944_4N,ABA,2014,2,2014,3,1
S1944_4N,ABA,2014,2,2014,4,1
S1944_4N,ABA,2007,2,2007,2,3
S1944_4N,ABA,2007,2,2007,3,3
S1944_4N,ABA,2007,2,2007,4,1
S1944_4N,PGL,2018,2,2018,2,1
S1944_4N,PGL,2018,2,2018,3,1
S1944_4N,PGL,2018,2,2018,4,1
S1944_4N,PGL,2014,4,2014,4,1
S1944_4N,PGL,2011,2,2011,2,2
S1944_4N,PGL,2011,2,2011,3,0
S1944_4N,PGL,2007,2,2007,2,5
S1944_4N,PGL,2007,2,2007,3,0
S1944_4S,BPA,2008,2,2008,2,3
S1944_4S,BPA,2008,2,2008,3,2
S1944_4S,BPA,2008,2,2008,4,0
S1944_4S,BPA,2007,2,2007,2,6
S1944_4S,BPA,2007,2,2007,3,3
S1944_4S,BPA,2007,2,2007,4,1
S1944_4S,BPA,2007,3,2007,3,4
S1944_4S,BPA,2007,3,2007,4,1
S1944_4S,PTR,2018,2,2018,2,3
S1944_4S,PTR,2018,2,2018,3,3
S1944_4S,PTR,2018,2,2018,4,2
S1944_4S,PTR,2018,3,2018,3,2
S1944_4S,PTR,2018,3,2018,4,0
S1944_4S,PTR,2017,3,2017,3,1
S1944_4S,PTR,2017,3,2017,4,1
S1944_4S,PTR,2015,1,2015,1,1
S1944_4S,PTR,2015,1,2015,2,1
S1944_4S,PTR,2015,1,2015,3,0
S1944_4S,PTR,2015,2,2015,2,1
S1944_4S,PTR,2014,2,2014,2,1
S1944_4S,PTR,2014,2,2014,3,1
S1944_4S,PTR,2014,2,2014,4,0
S1944_4S,PTR,2013,2,2013,2,1
S1944_4S,PTR,2013,2,2013,3,0
S1944_4S,PTR,2013,2,2013,4,0
S1944_4S,PTR,2012,1,2012,1,1
S1944_4S,PTR,2012,1,2012,2,1
S1944_4S,PTR,2012,1,2012,3,1
S1944_4S,PTR,2012,1,2012,4,1
S1944_4S,PTR,2011,2,2011,2,5
S1944_4S,PTR,2011,2,2011,3,1
S1944_4S,PTR,2011,2,2011,4,1
S1944_4S,PTR,2010,1,2010,2,2
S1944_4S,PTR,2010,1,2010,3,2
S1944_4S,PTR,2010,1,2010,4,0
S1944_4S,PTR,2009,2,2009,2,8
S1944_4S,PTR,2009,2,2009,3,4
S1944_4S,PTR,2009,2,2009,4,3
S1944_4S,PTR,2009,4,2009,4,2
S1944_4S,PTR,2008,2,2008,2,2
S1944_4S,PTR,2008,2,2008,3,2
S1944_4S,PTR,2008,2,2008,4,2
S1944_4S,PTR,2007,2,2007,2,2
S1944_4S,PTR,2007,2,2007,3,1
S1944_4S,PTR,2007,2,2007,4,0
S1944_4S,ABA,2016,2,2016,2,2
S1944_4S,ABA,2016,2,2016,3,1
S1944_4S,ABA,2016,2,2016,4,1
S1944_4S,ABA,2014,2,2014,2,20
S1944_4S,ABA,2014,2,2014,3,19
S1944_4S,ABA,2014,2,2014,4,14
S1944_4S,ABA,2013,2,2013,2,2
S1944_4S,ABA,2013,2,2013,3,2
S1944_4S,ABA,2013,2,2013,4,2
S1944_4S,ABA,2012,1,2012,1,1
S1944_4S,ABA,2012,1,2012,2,1
S1944_4S,ABA,2012,1,2012,3,1
S1944_4S,ABA,2012,1,2012,4,0
S1944_4S,ABA,2012,2,2012,2,4
S1944_4S,ABA,2012,2,2012,3,1
S1944_4S,ABA,2012,2,2012,4,0
S1944_4S,ABA,2010,2,2010,2,1
S1944_4S,ABA,2010,2,2010,3,1
S1944_4S,ABA,2010,2,2010,4,1
S1944_4S,ABA,2007,2,2007,2,15
S1944_4S,ABA,2007,2,2007,3,13
S1944_4S,ABA,2007,2,2007,4,9
S1944_4S,PGL,2014,2,2014,2,4
S1944_4S,PGL,2014,2,2014,3,1
S1944_4S,PGL,2014,2,2014,4,1
S1944_4S,PGL,2011,3,2011,3,1
S1944_4S,PGL,2011,3,2011,4,1
S1944_4S,PGL,2007,1,2007,1,3
S1944_4S,PGL,2007,1,2007,2,2
S1944_4S,PGL,2007,1,2007,3,2
S1944_4S,PGL,2007,2,2007,2,11
S1944_4S,PGL,2007,2,2007,3,8
S1944_4S,PGL,2007,2,2007,4,2
S1944_4S,PGL,2007,3,2007,4,4
S1944_4S,TOC,2014,2,2014,2,1
S1944_4S,TOC,2014,2,2014,3,1
S1944_4S,TOC,2014,2,2014,4,1
S1944_4S,TOC,2007,1,2007,1,1
S1944_4S,TOC,2007,1,2007,2,1
S1944_4S,TOC,2007,1,2007,3,0
S1944_4S,TOC,2007,2,2007,2,6
S1944_4S,TOC,2007,2,2007,3,3
S1944_4S,TOC,2007,3,2007,4,2
S1944_5N,TCA,2011,3,2011,3,1
S1944_5N,TCA,2011,3,2011,4,0
S1944_5N,BPA,2016,3,2016,3,3
S1944_5N,BPA,2016,3,2016,4,3
S1944_5N,BPA,2007,3,2007,3,1
S1944_5N,BPA,2007,3,2007,4,1
S1944_5N,ABA,2014,2,2014,2,5
S1944_5N,ABA,2014,2,2014,3,4
S1944_5N,ABA,2014,2,2014,4,4
S1944_5N,ABA,2012,2,2012,2,4
S1944_5N,ABA,2012,2,2012,3,0
S1944_5N,ABA,2012,4,2012,4,1
S1944_5N,ABA,2010,3,2010,3,1
S1944_5N,ABA,2010,3,2010,4,0
S1944_5N,ABA,2007,2,2007,2,8
S1944_5N,ABA,2007,2,2007,3,7
S1944_5N,ABA,2007,2,2007,4,4
S1944_5N,ABA,2007,3,2007,3,1
S1944_5N,ABA,2007,3,2007,4,0
S1944_5N,PGL,2007,2,2007,2,1
S1944_5N,PGL,2007,2,2007,3,0
S1944_5S,PTR,2015,4,2015,4,2
S1944_5S,ABA,2017,2,2017,2,1
S1944_5S,ABA,2017,2,2017,3,0
S1944_5S,ABA,2014,2,2014,2,6
S1944_5S,ABA,2014,2,2014,3,2
S1944_5S,ABA,2014,2,2014,4,2
S1944_5S,ABA,2014,3,2014,3,1
S1944_5S,ABA,2014,3,2014,4,0
S1944_5S,ABA,2012,2,2012,2,3
S1944_5S,ABA,2012,2,2012,3,1
S1944_5S,ABA,2012,2,2012,4,1
S1944_5S,ABA,2007,2,2007,2,8
S1944_5S,ABA,2007,2,2007,3,6
S1944_5S,ABA,2007,2,2007,4,3
S1944_5S,PGL,2011,1,2011,1,1
S1944_5S,PGL,2011,1,2011,2,1
S1944_5S,PGL,2011,1,2011,3,1
S1944_5S,PGL,2011,1,2011,4,1
S1944_5S,PGL,2007,2,2007,2,6
S1944_5S,PGL,2007,2,2007,3,0
S1944_6N,PTR,2015,2,2015,2,1
S1944_6N,PTR,2015,2,2015,3,1
S1944_6N,PTR,2015,2,2015,4,0
S1944_6N,ABA,2014,3,2014,3,2
S1944_6N,ABA,2014,3,2014,4,1
S1944_6N,ABA,2012,2,2012,2,1
S1944_6N,ABA,2012,2,2012,3,1
S1944_6N,ABA,2012,2,2012,4,1
S1944_6N,ABA,2010,3,2010,3,1
S1944_6N,ABA,2010,3,2010,4,0
S1944_6N,ABA,2007,2,2007,2,10
S1944_6N,ABA,2007,2,2007,3,6
S1944_6N,ABA,2007,2,2007,4,1
S1944_6N,PGL,2007,2,2007,2,5
S1944_6N,PGL,2007,2,2007,3,0
S1944_6S,BPA,2011,3,2011,3,1
S1944_6S,BPA,2011,3,2011,4,1
S1944_6S,BPA,2007,2,2007,2,2
S1944_6S,BPA,2007,2,2007,3,1
S1944_6S,BPA,2007,2,2007,4,1
S1944_6S,BPA,2007,3,2007,3,1
S1944_6S,BPA,2007,3,2007,4,1
S1944_6S,PTR,2010,1,2010,2,1
S1944_6S,PTR,2010,1,2010,3,0
S1944_6S,PTR,2010,1,2010,4,0
S1944_6S,PTR,2007,2,2007,2,1
S1944_6S,PTR,2007,2,2007,3,1
S1944_6S,PTR,2007,2,2007,4,1
S1944_6S,ABA,2014,2,2014,2,14
S1944_6S,ABA,2014,2,2014,3,13
S1944_6S,ABA,2014,2,2014,4,12
S1944_6S,ABA,2012,1,2012,1,2
S1944_6S,ABA,2012,1,2012,2,2
S1944_6S,ABA,2012,1,2012,3,2
S1944_6S,ABA,2012,1,2012,4,2
S1944_6S,ABA,2012,2,2012,2,1
S1944_6S,ABA,2012,2,2012,3,0
S1944_6S,ABA,2007,2,2007,2,3
S1944_6S,ABA,2007,2,2007,3,3
S1944_6S,ABA,2007,2,2007,4,3
S1944_6S,ABA,2007,3,2007,3,2
S1944_6S,ABA,2007,3,2007,4,2
S1944_6S,PGL,2014,2,2014,2,2
S1944_6S,PGL,2014,2,2014,3,0
S1944_6S,PGL,2014,3,2014,3,1
S1944_6S,PGL,2014,3,2014,4,0
S1944_6S,PGL,2007,2,2007,2,8
S1944_6S,PGL,2007,2,2007,3,4
S1944_6S,PGL,2007,2,2007,4,4
S1944_6S,TOC,2014,3,2014,3,3
S1944_6S,TOC,2014,3,2014,4,3
S1944_7N,ABA,2014,2,2014,2,3
S1944_7N,ABA,2014,2,2014,3,2
S1944_7N,ABA,2014,2,2014,4,2
S1944_7N,ABA,2014,3,2014,3,5
S1944_7N,ABA,2014,3,2014,4,1
S1944_7N,ABA,2012,2,2012,2,3
S1944_7N,ABA,2012,2,2012,3,0
S1944_7N,ABA,2007,2,2007,2,8
S1944_7N,ABA,2007,2,2007,3,4
S1944_7N,ABA,2007,2,2007,4,2
S1944_7S,ABA,2014,2,2014,2,12
S1944_7S,ABA,2014,2,2014,3,7
S1944_7S,ABA,2014,2,2014,4,1
S1944_7S,ABA,2012,2,2012,2,1
S1944_7S,ABA,2012,2,2012,3,1
S1944_7S,ABA,2012,2,2012,4,1
S1944_7S,ABA,2009,2,2009,2,1
S1944_7S,ABA,2009,2,2009,3,1
S1944_7S,ABA,2009,2,2009,4,1
S1944_7S,ABA,2007,2,2007,2,4
S1944_7S,ABA,2007,2,2007,3,4
S1944_7S,ABA,2007,2,2007,4,2
S1944_7S,PGL,2014,2,2014,2,1
S1944_7S,PGL,2014,2,2014,3,0
S1944_7S,PGL,2014,2,2014,4,0
S1944_7S,PGL,2014,3,2014,3,1
S1944_7S,PGL,2014,3,2014,4,0
S1944_7S,PGL,2011,2,2011,2,1
S1944_7S,PGL,2011,2,2011,3,1
S1944_7S,PGL,2011,2,2011,4,0
S1944_7S,PGL,2007,2,2007,2,7
S1944_7S,PGL,2007,2,2007,3,4
S1944_7S,PGL,2007,2,2007,4,0
S1944_8N,BPA,2011,3,2011,3,1
S1944_8N,BPA,2011,3,2011,4,1
S1944_8N,BPA,2007,2,2007,2,1
S1944_8N,BPA,2007,2,2007,3,0
S1944_8N,ABA,2016,2,2016,2,1
S1944_8N,ABA,2016,2,2016,3,1
S1944_8N,ABA,2016,2,2016,4,1
S1944_8N,ABA,2015,2,2015,2,1
S1944_8N,ABA,2015,2,2015,3,1
S1944_8N,ABA,2015,2,2015,4,1
S1944_8N,ABA,2014,1,2014,1,1
S1944_8N,ABA,2014,1,2014,2,1
S1944_8N,ABA,2014,1,2014,3,1
S1944_8N,ABA,2014,1,2014,4,1
S1944_8N,ABA,2014,2,2014,2,12
S1944_8N,ABA,2014,2,2014,3,12
S1944_8N,ABA,2014,2,2014,4,10
S1944_8N,ABA,2014,3,2014,3,1
S1944_8N,ABA,2014,3,2014,4,0
S1944_8N,ABA,2012,2,2012,2,1
S1944_8N,ABA,2012,2,2012,3,1
S1944_8N,ABA,2012,2,2012,4,1
S1944_8N,ABA,2007,2,2007,2,5
S1944_8N,ABA,2007,2,2007,3,5
S1944_8N,ABA,2007,2,2007,4,2
S1944_8N,PGL,2014,1,2014,1,1
S1944_8N,PGL,2014,1,2014,2,0
S1944_8N,PGL,2007,2,2007,2,7
S1944_8N,PGL,2007,2,2007,3,2
S1944_8N,PGL,2007,2,2007,4,0
S1944_8S,BPA,2013,3,2013,3,1
S1944_8S,BPA,2013,3,2013,4,0
S1944_8S,BPA,2010,3,2010,3,1
S1944_8S,BPA,2010,3,2010,4,0
S1944_8S,BPA,2007,2,2007,2,3
